RecipeID,Recipe Name,Tier,Recipe Summary,Brew Summary,Amount of Ingredients,Amount of Potions,Total Magimin,Rarity,Stars,Cost,Value,Profit,Profit Ratio,Unique ingredient string,Unique Ingredient ID's,,,,,,,,,,,,,,count unique ingredients,,,,,,,,,,,,,
perf5589,Ice Tonic,2,"3x Glass Ore
3x Puckberry
3x Shelled Pudding",4x Grand Ice Tonic 0*,9,4,300,Grand,0,390,911,521,1.337,"78,144,171",78,144,171,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5590,Ice Tonic,2,"4x Glass Ore
4x Puckberry
4x Shelled Pudding",6x Grand Ice Tonic 4*,12,6,400,Grand,4,520,2189,1669,3.211,"78,144,171",78,144,171,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5591,Thunder Tonic,2,"1x Glass Ore
1x Reef Radish
1x Wraith Orchid",1x Common Thunder Tonic 0*,3,1,60,Common,0,75,50,-25,-0.340,"78,148,204",78,148,204,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5592,Thunder Tonic,2,"2x Glass Ore
2x Reef Radish
2x Wraith Orchid",3x Common Thunder Tonic 4*,6,3,120,Common,4,150,238,88,0.586,"78,148,204",78,148,204,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5593,Thunder Tonic,2,"3x Glass Ore
3x Reef Radish
3x Wraith Orchid",4x Greater Thunder Tonic 1*,9,4,180,Greater,1,225,501,276,1.228,"78,148,204",78,148,204,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5594,Thunder Tonic,2,"4x Glass Ore
4x Reef Radish
4x Wraith Orchid",6x Greater Thunder Tonic 4*,12,6,240,Greater,4,300,1070,770,2.568,"78,148,204",78,148,204,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5595,Speed Potion,2,"1x Glass Ore
1x Rotfly Cocoon
1x Sack of Slime",1x Minor Speed Potion 3*,3,1,36,Minor,3,56,34,-22,-0.390,"78,153,160",78,153,160,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5596,Speed Potion,2,"2x Glass Ore
2x Rotfly Cocoon
2x Sack of Slime",3x Common Speed Potion 0*,6,3,72,Common,0,112,162,50,0.446,"78,153,160",78,153,160,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5597,Speed Potion,2,"3x Glass Ore
3x Rotfly Cocoon
3x Sack of Slime",4x Common Speed Potion 3*,9,4,108,Common,3,168,308,140,0.831,"78,153,160",78,153,160,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5598,Speed Potion,2,"4x Glass Ore
4x Rotfly Cocoon
4x Sack of Slime",6x Common Speed Potion 5*,12,6,144,Common,5,224,584,360,1.607,"78,153,160",78,153,160,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5599,Speed Potion,2,"1x Glass Ore
1x Sack of Composite Slime
1x Wraith Orchid",1x Common Speed Potion 0*,3,1,60,Common,0,79,54,-25,-0.316,"78,158,204",78,158,204,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5600,Speed Potion,2,"2x Glass Ore
2x Sack of Composite Slime
2x Wraith Orchid",3x Common Speed Potion 4*,6,3,120,Common,4,158,259,101,0.642,"78,158,204",78,158,204,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5601,Speed Potion,2,"3x Glass Ore
3x Sack of Composite Slime
3x Wraith Orchid",4x Greater Speed Potion 1*,9,4,180,Greater,1,237,547,310,1.307,"78,158,204",78,158,204,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5602,Speed Potion,2,"4x Glass Ore
4x Sack of Composite Slime
4x Wraith Orchid",6x Greater Speed Potion 4*,12,6,240,Greater,4,316,1168,852,2.695,"78,158,204",78,158,204,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5603,Tolerance Potion,4,"1x Glass Ore
1x Static Spiderling
1x Wraith Orchid",1x Common Tolerance Potion 0*,3,1,60,Common,0,93,63,-30,-0.323,"78,187,204",78,187,204,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5604,Tolerance Potion,4,"2x Glass Ore
2x Static Spiderling
2x Wraith Orchid",3x Common Tolerance Potion 4*,6,3,120,Common,4,186,303,117,0.628,"78,187,204",78,187,204,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5605,Tolerance Potion,4,"3x Glass Ore
3x Static Spiderling
3x Wraith Orchid",4x Greater Tolerance Potion 1*,9,4,180,Greater,1,279,638,359,1.286,"78,187,204",78,187,204,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5606,Tolerance Potion,4,"4x Glass Ore
4x Static Spiderling
4x Wraith Orchid",6x Greater Tolerance Potion 4*,12,6,240,Greater,4,372,1362,990,2.662,"78,187,204",78,187,204,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5607,Drowsiness Cure,2,"1x Glass Ore
1x Swamp Fish
1x Trollstool Mushroom",1x Minor Drowsiness Cure 4*,3,1,48,Minor,4,66,34,-32,-0.490,"78,189,193",78,189,193,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5608,Drowsiness Cure,2,"2x Glass Ore
2x Swamp Fish
2x Trollstool Mushroom",3x Common Drowsiness Cure 2*,6,3,96,Common,2,132,179,47,0.359,"78,189,193",78,189,193,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5609,Drowsiness Cure,2,"3x Glass Ore
3x Swamp Fish
3x Trollstool Mushroom",4x Common Drowsiness Cure 5*,9,4,144,Common,5,198,341,143,0.720,"78,189,193",78,189,193,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5610,Drowsiness Cure,2,"4x Glass Ore
4x Swamp Fish
4x Trollstool Mushroom",6x Greater Drowsiness Cure 1*,12,6,192,Greater,1,264,718,454,1.718,"78,189,193",78,189,193,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5611,Mana Potion,1,"2x Golem's-Eye Diamond
1x Griffin's-Whetstone Diamond",1x Common Mana Potion 3*,3,1,112,Common,3,142,64,-78,-0.549,"80,82",80,82,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0
perf5612,Mana Potion,1,"4x Golem's-Eye Diamond
2x Griffin's-Whetstone Diamond",3x Greater Mana Potion 3*,6,3,224,Greater,3,284,432,148,0.523,"80,82",80,82,,,,,,,,,,,,,4,2,0,0,0,0,0,0,0,0,0,0,0,0
perf5613,Mana Potion,1,"6x Golem's-Eye Diamond
3x Griffin's-Whetstone Diamond",4x Grand Mana Potion 1*,9,4,336,Grand,1,426,1025,599,1.406,"80,82",80,82,,,,,,,,,,,,,6,3,0,0,0,0,0,0,0,0,0,0,0,0
perf5614,Mana Potion,1,"8x Golem's-Eye Diamond
4x Griffin's-Whetstone Diamond",6x Grand Mana Potion 5*,12,6,448,Grand,5,568,2463,1895,3.337,"80,82",80,82,,,,,,,,,,,,,8,4,0,0,0,0,0,0,0,0,0,0,0,0
perf5615,Mana Potion,1,"2x Golem's-Eye Diamond
1x Pixiedust Diamond",1x Minor Mana Potion 5*,3,1,56,Minor,5,70,36,-34,-0.485,"80,141",80,141,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0
perf5616,Mana Potion,1,"4x Golem's-Eye Diamond
2x Pixiedust Diamond",3x Common Mana Potion 3*,6,3,112,Common,3,140,192,52,0.373,"80,141",80,141,,,,,,,,,,,,,4,2,0,0,0,0,0,0,0,0,0,0,0,0
perf5617,Mana Potion,1,"6x Golem's-Eye Diamond
3x Pixiedust Diamond",4x Greater Mana Potion 0*,9,4,168,Greater,0,210,405,195,0.929,"80,141",80,141,,,,,,,,,,,,,6,3,0,0,0,0,0,0,0,0,0,0,0,0
perf5618,Mana Potion,1,"8x Golem's-Eye Diamond
4x Pixiedust Diamond",6x Greater Mana Potion 3*,12,6,224,Greater,3,280,865,585,2.089,"80,141",80,141,,,,,,,,,,,,,8,4,0,0,0,0,0,0,0,0,0,0,0,0
perf5619,Curse Cure,4,"2x Golem's-Eye Diamond
1x Sepulcher Widow",1x Common Curse Cure 2*,3,1,96,Common,2,138,71,-67,-0.484,"80,166",80,166,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0
perf5620,Curse Cure,4,"4x Golem's-Eye Diamond
2x Sepulcher Widow",3x Greater Curse Cure 1*,6,3,192,Greater,1,276,427,151,0.548,"80,166",80,166,,,,,,,,,,,,,4,2,0,0,0,0,0,0,0,0,0,0,0,0
perf5621,Curse Cure,4,"6x Golem's-Eye Diamond
3x Sepulcher Widow",4x Greater Curse Cure 5*,9,4,288,Greater,5,414,912,498,1.204,"80,166",80,166,,,,,,,,,,,,,6,3,0,0,0,0,0,0,0,0,0,0,0,0
perf5622,Curse Cure,4,"8x Golem's-Eye Diamond
4x Sepulcher Widow",6x Grand Curse Cure 3*,12,6,384,Grand,3,552,2433,1881,3.407,"80,166",80,166,,,,,,,,,,,,,8,4,0,0,0,0,0,0,0,0,0,0,0,0
perf5623,Mana Potion,1,"2x Golem's-Eye Diamond
1x Spider's-Bait Diamond",1x Common Mana Potion 1*,3,1,88,Common,1,106,51,-55,-0.522,"80,182",80,182,,,,,,,,,,,,,2,1,0,0,0,0,0,0,0,0,0,0,0,0
perf5624,Mana Potion,1,"4x Golem's-Eye Diamond
2x Spider's-Bait Diamond",3x Greater Mana Potion 1*,6,3,176,Greater,1,212,342,130,0.612,"80,182",80,182,,,,,,,,,,,,,4,2,0,0,0,0,0,0,0,0,0,0,0,0
perf5625,Mana Potion,1,"6x Golem's-Eye Diamond
3x Spider's-Bait Diamond",4x Greater Mana Potion 5*,9,4,264,Greater,5,318,730,412,1.295,"80,182",80,182,,,,,,,,,,,,,6,3,0,0,0,0,0,0,0,0,0,0,0,0
perf5626,Mana Potion,1,"8x Golem's-Eye Diamond
4x Spider's-Bait Diamond",6x Grand Mana Potion 2*,12,6,352,Grand,2,424,1730,1306,3.080,"80,182",80,182,,,,,,,,,,,,,8,4,0,0,0,0,0,0,0,0,0,0,0,0
perf5627,Mana Potion,1,"1x Golem's-Eye Diamond
2x Griffin's-Whetstone Diamond",1x Greater Mana Potion 0*,3,1,152,Greater,0,200,101,-99,-0.494,"80,82",80,82,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0
perf5628,Mana Potion,1,"2x Golem's-Eye Diamond
4x Griffin's-Whetstone Diamond",3x Grand Mana Potion 0*,6,3,304,Grand,0,400,683,283,0.709,"80,82",80,82,,,,,,,,,,,,,2,4,0,0,0,0,0,0,0,0,0,0,0,0
perf5629,Mana Potion,1,"3x Golem's-Eye Diamond
6x Griffin's-Whetstone Diamond",4x Grand Mana Potion 5*,9,4,456,Grand,5,600,1642,1042,1.737,"80,82",80,82,,,,,,,,,,,,,3,6,0,0,0,0,0,0,0,0,0,0,0,0
perf5630,Mana Potion,1,"4x Golem's-Eye Diamond
8x Griffin's-Whetstone Diamond",6x Superior Mana Potion 3*,12,6,608,Superior,3,800,4379,3579,4.474,"80,82",80,82,,,,,,,,,,,,,4,8,0,0,0,0,0,0,0,0,0,0,0,0
perf5631,Mana Potion,1,"1x Golem's-Eye Diamond
1x Griffin's-Whetstone Diamond
1x Pixiedust Diamond",1x Common Mana Potion 2*,3,1,96,Common,2,128,57,-71,-0.555,"80,82,141",80,82,141,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5632,Mana Potion,1,"2x Golem's-Eye Diamond
2x Griffin's-Whetstone Diamond
2x Pixiedust Diamond",3x Greater Mana Potion 1*,6,3,192,Greater,1,256,342,86,0.335,"80,82,141",80,82,141,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5633,Mana Potion,1,"3x Golem's-Eye Diamond
3x Griffin's-Whetstone Diamond
3x Pixiedust Diamond",4x Greater Mana Potion 5*,9,4,288,Greater,5,384,730,346,0.901,"80,82,141",80,82,141,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5634,Mana Potion,1,"4x Golem's-Eye Diamond
4x Griffin's-Whetstone Diamond
4x Pixiedust Diamond",6x Grand Mana Potion 3*,12,6,384,Grand,3,512,1946,1434,2.801,"80,82,141",80,82,141,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5635,Mana Potion,1,"1x Golem's-Eye Diamond
1x Griffin's-Whetstone Diamond
1x Spider's-Bait Diamond",1x Common Mana Potion 4*,3,1,128,Common,4,164,72,-92,-0.560,"80,82,182",80,82,182,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5636,Mana Potion,1,"2x Golem's-Eye Diamond
2x Griffin's-Whetstone Diamond
2x Spider's-Bait Diamond",3x Greater Mana Potion 4*,6,3,256,Greater,4,328,487,159,0.483,"80,82,182",80,82,182,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5637,Mana Potion,1,"3x Golem's-Eye Diamond
3x Griffin's-Whetstone Diamond
3x Spider's-Bait Diamond",4x Grand Mana Potion 3*,9,4,384,Grand,3,492,1297,805,1.637,"80,82,182",80,82,182,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5638,Mana Potion,1,"4x Golem's-Eye Diamond
4x Griffin's-Whetstone Diamond
4x Spider's-Bait Diamond",6x Superior Mana Potion 1*,12,6,512,Superior,1,656,3460,2804,4.274,"80,82,182",80,82,182,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5639,Mana Potion,1,"1x Golem's-Eye Diamond
1x Hallucinatory Shroom
1x Mandragon Root",1x Common Mana Potion 1*,3,1,84,Common,1,98,51,-47,-0.483,"80,84,116",80,84,116,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5640,Mana Potion,1,"2x Golem's-Eye Diamond
2x Hallucinatory Shroom
2x Mandragon Root",3x Greater Mana Potion 0*,6,3,168,Greater,0,196,304,108,0.550,"80,84,116",80,84,116,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5641,Mana Potion,1,"3x Golem's-Eye Diamond
3x Hallucinatory Shroom
3x Mandragon Root",4x Greater Mana Potion 4*,9,4,252,Greater,4,294,649,355,1.207,"80,84,116",80,84,116,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5642,Mana Potion,1,"4x Golem's-Eye Diamond
4x Hallucinatory Shroom
4x Mandragon Root",6x Grand Mana Potion 1*,12,6,336,Grand,1,392,1538,1146,2.923,"80,84,116",80,84,116,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5643,Mana Potion,1,"1x Golem's-Eye Diamond
1x Hallucinatory Shroom
1x Reef Radish",1x Common Mana Potion 1*,3,1,84,Common,1,96,51,-45,-0.473,"80,84,148",80,84,148,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5644,Mana Potion,1,"2x Golem's-Eye Diamond
2x Hallucinatory Shroom
2x Reef Radish",3x Greater Mana Potion 0*,6,3,168,Greater,0,192,304,112,0.582,"80,84,148",80,84,148,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5645,Mana Potion,1,"3x Golem's-Eye Diamond
3x Hallucinatory Shroom
3x Reef Radish",4x Greater Mana Potion 4*,9,4,252,Greater,4,288,649,361,1.253,"80,84,148",80,84,148,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5646,Mana Potion,1,"4x Golem's-Eye Diamond
4x Hallucinatory Shroom
4x Reef Radish",6x Grand Mana Potion 1*,12,6,336,Grand,1,384,1538,1154,3.005,"80,84,148",80,84,148,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5647,Sight Enhancer,1,"1x Golem's-Eye Diamond
1x Hangman Eel
1x Leech Snail's Shell",1x Common Sight Enhancer 4*,3,1,120,Common,4,149,72,-77,-0.516,"80,85,102",80,85,102,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5648,Sight Enhancer,1,"2x Golem's-Eye Diamond
2x Hangman Eel
2x Leech Snail's Shell",3x Greater Sight Enhancer 4*,6,3,240,Greater,4,298,487,189,0.633,"80,85,102",80,85,102,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5649,Sight Enhancer,1,"3x Golem's-Eye Diamond
3x Hangman Eel
3x Leech Snail's Shell",4x Grand Sight Enhancer 2*,9,4,360,Grand,2,447,1153,706,1.580,"80,85,102",80,85,102,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5650,Sight Enhancer,1,"4x Golem's-Eye Diamond
4x Hangman Eel
4x Leech Snail's Shell",6x Superior Sight Enhancer 0*,12,6,480,Superior,0,596,3075,2479,4.160,"80,85,102",80,85,102,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5651,Mana Potion,1,"1x Golem's-Eye Diamond
1x Impstool Mushroom
1x Rotfly Larva",1x Minor Mana Potion 3*,3,1,32,Minor,3,55,28,-27,-0.482,"80,94,154",80,94,154,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5652,Mana Potion,1,"2x Golem's-Eye Diamond
2x Impstool Mushroom
2x Rotfly Larva",3x Common Mana Potion 0*,6,3,64,Common,0,110,135,25,0.227,"80,94,154",80,94,154,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5653,Mana Potion,1,"3x Golem's-Eye Diamond
3x Impstool Mushroom
3x Rotfly Larva",4x Common Mana Potion 2*,9,4,96,Common,2,165,228,63,0.381,"80,94,154",80,94,154,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5654,Mana Potion,1,"4x Golem's-Eye Diamond
4x Impstool Mushroom
4x Rotfly Larva",6x Common Mana Potion 4*,12,6,128,Common,4,220,432,212,0.966,"80,94,154",80,94,154,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5655,Mana Potion,1,"1x Golem's-Eye Diamond
1x Mandragon Root
1x Sack of Composite Slime",1x Common Mana Potion 1*,3,1,84,Common,1,98,51,-47,-0.483,"80,116,158",80,116,158,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5656,Mana Potion,1,"2x Golem's-Eye Diamond
2x Mandragon Root
2x Sack of Composite Slime",3x Greater Mana Potion 0*,6,3,168,Greater,0,196,304,108,0.550,"80,116,158",80,116,158,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5657,Mana Potion,1,"3x Golem's-Eye Diamond
3x Mandragon Root
3x Sack of Composite Slime",4x Greater Mana Potion 4*,9,4,252,Greater,4,294,649,355,1.207,"80,116,158",80,116,158,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5658,Mana Potion,1,"4x Golem's-Eye Diamond
4x Mandragon Root
4x Sack of Composite Slime",6x Grand Mana Potion 1*,12,6,336,Grand,1,392,1538,1146,2.923,"80,116,158",80,116,158,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5659,Mana Potion,1,"1x Golem's-Eye Diamond
1x Mandrake Root
1x Sack of Slime",1x Minor Mana Potion 3*,3,1,36,Minor,3,41,28,-13,-0.305,"80,117,160",80,117,160,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5660,Mana Potion,1,"2x Golem's-Eye Diamond
2x Mandrake Root
2x Sack of Slime",3x Common Mana Potion 0*,6,3,72,Common,0,82,135,53,0.646,"80,117,160",80,117,160,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5661,Mana Potion,1,"3x Golem's-Eye Diamond
3x Mandrake Root
3x Sack of Slime",4x Common Mana Potion 3*,9,4,108,Common,3,123,256,133,1.084,"80,117,160",80,117,160,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5662,Mana Potion,1,"4x Golem's-Eye Diamond
4x Mandrake Root
4x Sack of Slime",6x Common Mana Potion 5*,12,6,144,Common,5,164,487,323,1.967,"80,117,160",80,117,160,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5663,Mana Potion,1,"1x Golem's-Eye Diamond
1x Manwyrm Root
1x Sack of Hive Slime",1x Common Mana Potion 0*,3,1,60,Common,0,63,45,-18,-0.286,"80,118,159",80,118,159,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5664,Mana Potion,1,"2x Golem's-Eye Diamond
2x Manwyrm Root
2x Sack of Hive Slime",3x Common Mana Potion 4*,6,3,120,Common,4,126,216,90,0.716,"80,118,159",80,118,159,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5665,Mana Potion,1,"3x Golem's-Eye Diamond
3x Manwyrm Root
3x Sack of Hive Slime",4x Greater Mana Potion 1*,9,4,180,Greater,1,189,456,267,1.411,"80,118,159",80,118,159,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5666,Mana Potion,1,"4x Golem's-Eye Diamond
4x Manwyrm Root
4x Sack of Hive Slime",6x Greater Mana Potion 4*,12,6,240,Greater,4,252,973,721,2.861,"80,118,159",80,118,159,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5667,Alertness Enhancer,2,"1x Golem's-Eye Diamond
1x Murkwater Pearl
1x Rotfly Larva",1x Minor Alertness Enhancer 4*,3,1,40,Minor,4,65,42,-23,-0.359,"80,126,154",80,126,154,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5668,Alertness Enhancer,2,"2x Golem's-Eye Diamond
2x Murkwater Pearl
2x Rotfly Larva",3x Common Alertness Enhancer 1*,6,3,80,Common,1,130,197,67,0.519,"80,126,154",80,126,154,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5669,Alertness Enhancer,2,"3x Golem's-Eye Diamond
3x Murkwater Pearl
3x Rotfly Larva",4x Common Alertness Enhancer 4*,9,4,120,Common,4,195,375,180,0.922,"80,126,154",80,126,154,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5670,Alertness Enhancer,2,"4x Golem's-Eye Diamond
4x Murkwater Pearl
4x Rotfly Larva",6x Greater Alertness Enhancer 0*,12,6,160,Greater,0,260,790,530,2.038,"80,126,154",80,126,154,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5671,Mana Potion,1,"1x Golem's-Eye Diamond
1x Nether Ore
1x Nightmare Pomme",1x Common Mana Potion 2*,3,1,90,Common,2,151,57,-94,-0.623,"80,129,130",80,129,130,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5672,Mana Potion,1,"2x Golem's-Eye Diamond
2x Nether Ore
2x Nightmare Pomme",3x Greater Mana Potion 1*,6,3,180,Greater,1,302,342,40,0.132,"80,129,130",80,129,130,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5673,Mana Potion,1,"3x Golem's-Eye Diamond
3x Nether Ore
3x Nightmare Pomme",4x Greater Mana Potion 5*,9,4,270,Greater,5,453,730,277,0.611,"80,129,130",80,129,130,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5674,Mana Potion,1,"4x Golem's-Eye Diamond
4x Nether Ore
4x Nightmare Pomme",6x Grand Mana Potion 2*,12,6,360,Grand,2,604,1730,1126,1.864,"80,129,130",80,129,130,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5675,Curse Cure,4,"1x Golem's-Eye Diamond
1x Owlbear Pheromones
1x Spider's-Bait Diamond",1x Common Curse Cure 4*,3,1,128,Common,4,168,90,-78,-0.464,"80,135,182",80,135,182,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5676,Curse Cure,4,"2x Golem's-Eye Diamond
2x Owlbear Pheromones
2x Spider's-Bait Diamond",3x Greater Curse Cure 4*,6,3,256,Greater,4,336,608,272,0.810,"80,135,182",80,135,182,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5677,Curse Cure,4,"3x Golem's-Eye Diamond
3x Owlbear Pheromones
3x Spider's-Bait Diamond",4x Grand Curse Cure 3*,9,4,384,Grand,3,504,1622,1118,2.218,"80,135,182",80,135,182,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5678,Curse Cure,4,"4x Golem's-Eye Diamond
4x Owlbear Pheromones
4x Spider's-Bait Diamond",6x Superior Curse Cure 1*,12,6,512,Superior,1,672,4325,3653,5.436,"80,135,182",80,135,182,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5679,Mana Potion,1,"1x Golem's-Eye Diamond
2x Pixiedust Diamond",1x Minor Mana Potion 4*,3,1,40,Minor,4,56,32,-24,-0.428,"80,141",80,141,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,0
perf5680,Mana Potion,1,"2x Golem's-Eye Diamond
4x Pixiedust Diamond",3x Common Mana Potion 1*,6,3,80,Common,1,112,152,40,0.356,"80,141",80,141,,,,,,,,,,,,,2,4,0,0,0,0,0,0,0,0,0,0,0,0
perf5681,Mana Potion,1,"3x Golem's-Eye Diamond
6x Pixiedust Diamond",4x Common Mana Potion 4*,9,4,120,Common,4,168,288,120,0.716,"80,141",80,141,,,,,,,,,,,,,3,6,0,0,0,0,0,0,0,0,0,0,0,0
perf5682,Mana Potion,1,"4x Golem's-Eye Diamond
8x Pixiedust Diamond",6x Greater Mana Potion 0*,12,6,160,Greater,0,224,608,384,1.712,"80,141",80,141,,,,,,,,,,,,,4,8,0,0,0,0,0,0,0,0,0,0,0,0
perf5683,Mana Potion,1,"1x Golem's-Eye Diamond
1x Pixiedust Diamond
1x Spider's-Bait Diamond",1x Common Mana Potion 0*,3,1,72,Common,0,92,45,-47,-0.511,"80,141,182",80,141,182,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
perf5684,Mana Potion,1,"2x Golem's-Eye Diamond
2x Pixiedust Diamond
2x Spider's-Bait Diamond",3x Common Mana Potion 5*,6,3,144,Common,5,184,243,59,0.322,"80,141,182",80,141,182,,,,,,,,,,,,2,2,2,0,0,0,0,0,0,0,0,0,0,0
perf5685,Mana Potion,1,"3x Golem's-Eye Diamond
3x Pixiedust Diamond
3x Spider's-Bait Diamond",4x Greater Mana Potion 3*,9,4,216,Greater,3,276,577,301,1.089,"80,141,182",80,141,182,,,,,,,,,,,,3,3,3,0,0,0,0,0,0,0,0,0,0,0
perf5686,Mana Potion,1,"4x Golem's-Eye Diamond
4x Pixiedust Diamond
4x Spider's-Bait Diamond",6x Greater Mana Potion 5*,12,6,288,Greater,5,368,1095,727,1.975,"80,141,182",80,141,182,,,,,,,,,,,,4,4,4,0,0,0,0,0,0,0,0,0,0,0
perf5687,Mana Potion,1,"1x Golem's-Eye Diamond
1x Qilin's Tri-Horn
1x Salamander's Fiery Tongue",1x Common Mana Potion 0*,3,1,72,Common,0,68,45,-23,-0.338,"80,145,161",80,145,161,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0
